time,clean_signal,interfered_signal
0.021,0.5877852522924741,0.8283596764943371
0.021500000000000002,0.8090169943749481,1.0005232674860514
0.022,0.9510565162951534,0.8068831832929039
0.0225,1.0,0.653841203369053
0.023,0.9510565162951538,0.46809932920034664
0.0235,0.8090169943749478,0.4171035735320119
0.024,0.5877852522924721,0.45320790047141746
0.0245,0.3090169943749463,0.8824567123891585
0.025,-1.164033439826574e-15,0.3664315405843307
0.025500000000000002,-0.3090169943749485,0.24907096262660125
0.026000000000000002,-0.5877852522924755,-0.4665024837153606
0.0265,-0.8090169943749481,-1.4367837856785277
0.027,-0.9510565162951534,-1.2458276647211635
0.0275,-1.0,-1.4827144375312737
0.028,-0.9510565162951538,-1.2892786120594675
0.0285,-0.8090169943749468,-0.15267229416181569
0.029,-0.5877852522924737,-0.1144679231800931
0.029500000000000002,-0.3090169943749464,-0.17202423418900936
0.03,-7.347880794884119e-16,0.09079508745267299
0.0305,0.3090169943749484,-0.010107744269082689
0.031,0.5877852522924725,0.018578635623433
0.0315,0.809016994374948,0.4885811539500858
0.032,0.9510565162951533,0.48272330488592197
0.0325,1.0,1.542218581508998
0.033,0.9510565162951528,1.0955913126530006
0.0335,0.8090169943749469,1.1173528807510007
0.034,0.5877852522924709,0.7589811825280036
0.0345,0.30901699437494656,-0.387030673865779
0.035,-2.6954609193973537e-15,-0.45087177755550295
0.035500000000000004,-0.3090169943749483,-0.3874255493196414
0.036000000000000004,-0.5877852522924752,-0.6308380280162402
0.0365,-0.8090169943749459,0.0772069664461596
0.037,-0.9510565162951533,-0.4622840760477335
0.0375,-1.0,-0.6096062784061153
0.038,-0.9510565162951539,-1.0396846086925495
0.0385,-0.8090169943749469,-1.3255505082948844
0.039,-0.5877852522924739,-1.4891899085577962
0.0395,-0.3090169943749467,-0.9729265761263919
0.04,-9.797174393178826e-16,-0.2154209952106038
0.0405,0.3090169943749482,0.4465336731985306
0.041,0.5877852522924751,1.2770743587387916
0.0415,0.8090169943749479,1.405156893287322
0.042,0.9510565162951543,1.1397915791272748
0.0425,1.0,0.33083299534763955
0.043000000000000003,0.9510565162951528,0.6576240329854827
0.043500000000000004,0.8090169943749449,0.3787576903653299
0.044,0.587785252292474,0.676180058157182
0.0445,0.30901699437495017,0.7212496508718017
0.045,1.102182119232618e-15,0.8516061219078884
0.0455,-0.30901699437494806,0.19895034217241486
0.046,-0.5877852522924722,-0.6968512275066397
0.0465,-0.8090169943749478,-1.5983507295751171
0.047,-0.9510565162951532,-1.7170948773032442
0.0475,-1.0,-1.8152667637081936
0.048,-0.9510565162951529,-0.7088827163342872
0.0485,-0.8090169943749471,-0.24733532997798977
0.049,-0.5877852522924712,-0.0545035419942454
0.0495,-0.3090169943749469,0.25990590626516824
0.05,2.328066879653148e-15,0.2052805116621672
0.0505,0.30901699437494795,-0.1589452059721207
0.051000000000000004,0.587785252292475,0.0018413861474941041
0.051500000000000004,0.8090169943749498,0.24620554055126345
0.052000000000000005,0.9510565162951554,0.9355291188136876
0.0525,1.0,1.4753073685597322
0.053,0.9510565162951529,1.4704937117933892
0.0535,0.8090169943749492,1.1318752910903105
0.054,0.5877852522924742,0.6197579290952469
0.0545,0.309016994374947,-0.2133010201043023
0.055,-2.2056021997384123e-15,-0.15974397641644072
0.0555,-0.3090169943749512,-0.8305091747744661
0.056,-0.587785252292472,-0.6286368489307952
0.0565,-0.8090169943749477,-0.3245808213180922
0.057,-0.9510565162951542,-0.027246571916383466
0.0575,-1.0,-0.14356606414864126
0.058,-0.951056516295154,-0.9468322025525264
0.0585,-0.8090169943749472,-1.308876827366785
0.059000000000000004,-0.5877852522924714,-1.4033323654353937
0.059500000000000004,-0.30901699437494373,-0.8519059222259675
0.06,-1.4695761589768238e-15,-0.15255255984848104
0.0605,0.30901699437494773,0.7289171404798185
0.061,0.5877852522924748,0.9293881352978717
0.0615,0.8090169943749455,0.9361928279524176
0.062,0.9510565162951531,0.9777119904031186
0.0625,1.0,0.7010399673031041
0.063,0.951056516295153,0.07380824419287835
0.0635,0.8090169943749452,0.6307415593176903
0.064,0.5877852522924744,0.5354333443846917
0.0645,0.30901699437494723,0.5546600902995771
0.065,-1.9606728399089416e-15,0.6102432784997577
0.0655,-0.30901699437495095,0.3196109915452812
0.066,-0.5877852522924776,-0.4858087536525481
0.0665,-0.8090169943749475,-1.259895642405923
0.067,-0.9510565162951542,-1.5066096267945681
0.0675,-1.0,-1.3853858009544895
0.068,-0.9510565162951519,-1.5587293353474676
0.0685,-0.8090169943749473,-0.5599965392424886
0.069,-0.5877852522924716,0.08862355680516588
0.0695,-0.30901699437494395,0.010498271751645513
0.07,5.3909218387947074e-15,0.17699460508845224
0.07050000000000001,0.3090169943749542,-0.1892636204367707
0.07100000000000001,0.5877852522924746,0.11916086347213833
0.07150000000000001,0.8090169943749496,0.19009660316722926
0.07200000000000001,0.9510565162951552,1.3118270603189761
0.0725,1.0,1.362619972972557
0.073,0.9510565162951552,1.382268305608938
0.0735,0.8090169943749496,1.616227441812384
0.074,0.5877852522924746,0.6822807915815334
0.0745,0.30901699437494745,-0.20021912675377845
0.075,-1.7157434800794711e-15,-0.5508997606556555
0.0755,-0.30901699437494395,-0.7027168794891929
0.076,-0.5877852522924716,-0.5760990033088511
0.0765,-0.8090169943749473,-0.27330227074164953
0.077,-0.9510565162951541,-0.32460521008581367
0.0775,-1.0,-0.4665156922560471
0.078,-0.9510565162951542,-1.0462568022245726
0.0785,-0.8090169943749475,-0.7979541383719918
0.079,-0.5877852522924718,-1.6433097092381181
0.0795,-0.30901699437494423,-0.8126101252197381
0.08,-1.959434878635765e-15,-0.11441803692644623
0.0805,0.30901699437494723,0.325553700177013
0.081,0.5877852522924744,0.9876654017749809
0.0815,0.8090169943749493,1.2415296383135301
0.082,0.9510565162951552,1.10672410661422
0.0825,1.0,0.746663396787583
0.083,0.9510565162951531,0.5557862533459819
0.0835,0.8090169943749455,0.5621526937139826
0.084,0.587785252292469,0.49050397778111704
0.0845,0.30901699437494096,0.8444073693069963
0.085,-1.4708141202500005e-15,0.9839620540373675
0.0855,-0.3090169943749505,0.3013554121777172
0.08600000000000001,-0.5877852522924771,-0.5203942020015122
0.08650000000000001,-0.8090169943749514,-0.9830540699536241
0.08700000000000001,-0.9510565162951562,-1.377753690764493
0.08750000000000001,-1.0,-1.4047863209698612
0.088,-0.9510565162951542,-1.1168542463204925
0.0885,-0.8090169943749477,-0.6272524123278113
0.089,-0.5877852522924778,-0.6862375644470099
0.0895,-0.3090169943749512,-0.10745815497677863
0.09,-2.204364238465236e-15,0.027722763927464086
0.0905,0.309016994374947,-0.2307136984805176
0.091,0.5877852522924742,-0.19756402002822987
0.0915,0.809016994374945,0.3680534931037963
0.092,0.9510565162951529,0.6011172746800383
0.0925,1.0,1.3744166658499206
0.093,0.9510565162951532,1.5592930796913083
0.0935,0.8090169943749457,1.2427900205170237
0.094,0.587785252292475,0.7313375661400754
0.0945,0.30901699437494795,-0.12454346186289608
0.095,-1.22588476042053e-15,-0.7832784277753855
0.0955,-0.3090169943749503,-0.7020717455432552
0.096,-0.587785252292477,-0.5941763359647728
0.0965,-0.8090169943749471,-0.5855781085777418
0.097,-0.951056516295154,0.015440339016654314
0.0975,-1.0,-0.7433713271731378
0.098,-0.9510565162951521,-1.1513667639048633
0.0985,-0.8090169943749437,-1.3343524400064253
0.099,-0.5877852522924722,-0.995675743650697
0.0995,-0.3090169943749447,-0.46600106010923675
0.1,4.656133759306296e-15,-0.239291944723649
0.1005,0.30901699437495356,0.9573466063053919
0.101,0.587785252292474,1.2810500064791575
0.1015,0.8090169943749491,1.285921892900054
0.10200000000000001,0.951056516295155,1.01741974407191
0.10250000000000001,1.0,0.3720634784094178
0.10300000000000001,0.9510565162951511,0.03489955595833499
0.10350000000000001,0.8090169943749416,0.5618508050199567
0.10400000000000001,0.5877852522924637,0.8930287857966563
0.1045,0.3090169943749482,0.7395547471245587
0.105,-9.809554005910593e-16,0.7960593789840489
0.1055,-0.30901699437495006,-0.16092723169430967
0.106,-0.5877852522924768,-0.28781723286720845
0.1065,-0.8090169943749428,-1.0008573416665332
0.107,-0.9510565162951516,-1.7849632185772184
0.1075,-1.0,-1.394302691030598
0.108,-0.9510565162951544,-0.6770664369387027
0.1085,-0.8090169943749479,-0.10743504593731856
0.109,-0.5877852522924725,0.09812230299092771
0.1095,-0.3090169943749449,0.3333784456988279
0.11,4.411204399476825e-15,0.14052217539776302
0.1105,0.3090169943749533,0.13093232880233163
0.111,0.5877852522924796,0.09162230141241995
0.1115,0.8090169943749448,0.4110273235508931
0.112,0.9510565162951528,1.0788664045247556
0.1125,1.0,1.6526567851772402
0.113,0.9510565162951533,1.6171430410291485
0.1135,0.8090169943749459,1.6345035300438684
0.114,0.5877852522924696,0.5396211270002741
0.1145,0.3090169943749416,0.1594533759893189
0.115,-7.841453398362591e-15,-0.5311863849253448
0.1155,-0.30901699437495656,-0.7694969837742441
0.116,-0.5877852522924708,-0.5042681802425595
0.1165,-0.8090169943749468,-0.4255856333942537
0.117,-0.9510565162951538,-0.6720407389432034
0.11750000000000001,-1.0,-0.6612966602440631
0.11800000000000001,-0.9510565162951523,-1.3451264077292016
0.11850000000000001,-0.8090169943749439,-0.9760593600520125
0.11900000000000001,-0.5877852522924669,-1.248068570410225
0.11950000000000001,-0.3090169943749384,-0.9144455135459966
0.12,-2.9391523179536475e-15,-0.3512722870549424
0.1205,0.3090169943749463,1.1744939010202602
0.121,0.5877852522924736,1.63830044216868
0.1215,0.8090169943749488,1.0187236150637002
0.122,0.9510565162951549,0.9446686257935893
0.1225,1.0,0.4727458091684039
0.123,0.9510565162951556,0.44879138872591456
0.1235,0.8090169943749502,0.19115589938969407
0.124,0.5877852522924756,0.5545470272003661
0.1245,0.3090169943749486,0.7446989091491463
0.125,-4.91096680932118e-16,0.7064050460248726
0.1255,-0.30901699437494956,-0.14469360322204006
0.126,-0.5877852522924764,-0.5842101003750747
0.1265,-0.8090169943749508,-1.5000491577442152
0.127,-0.9510565162951559,-1.6941722512900217
0.1275,-1.0,-1.2138960895852478
0.128,-0.9510565162951545,-0.7917177433763761
0.1285,-0.8090169943749482,-0.21571789770580246
0.129,-0.5877852522924728,-0.06196285283709617
0.1295,-0.3090169943749454,0.19095672070736636
0.13,3.921345679817883e-15,-0.3019133093303314
0.1305,0.30901699437495284,-0.01348676410242522
0.131,0.5877852522924791,-0.2851001436538046
0.1315,0.8090169943749528,0.702427493589433
0.132,0.951056516295157,0.8506167417895466
0.1325,1.0,1.6276408889685405
0.133,0.9510565162951535,1.7303922056500842
0.1335,0.8090169943749462,1.4213140165400704
0.134,0.58778525229247,0.3502906602551906
0.1345,0.3090169943749421,-0.004298765645552469
0.135,-7.351594678703649e-15,-0.9355104596540416
0.1355,-0.3090169943749561,-0.3942254386670483
0.136,-0.5877852522924819,-0.3591973445015223
0.1365,-0.8090169943749549,-0.2203245105695595
0.137,-0.9510565162951536,-0.3909076521945762
0.1375,-1.0,-0.7518548337362417
0.138,-0.9510565162951524,-0.6231511975126306
0.1385,-0.8090169943749442,-0.9514319415587196
0.139,-0.5877852522924673,-1.201747665786402
0.1395,-0.30901699437493885,-0.5982863513055859
0.14,1.0781843677589415e-14,-0.0557581385695929
0.1405,0.30901699437495933,0.564366981133221
0.14100000000000001,0.5877852522924847,1.1556391590802175
0.14150000000000001,0.8090169943749569,0.8104906988232297
0.14200000000000002,0.9510565162951546,1.051919102503249
0.14250000000000002,1.0,0.8279683987247701
0.14300000000000002,0.9510565162951513,0.20934131959826793
0.14350000000000002,0.8090169943749422,0.33822508151542324
0.14400000000000002,0.5877852522924645,0.3826888015124307
0.1445,0.3090169943749491,0.8333994428919977
0.145,-1.2379612731767154e-18,0.816789967735512
0.1455,-0.30901699437493557,-0.2437490119263278
0.146,-0.5877852522924645,-0.43281944499433284
0.1465,-0.8090169943749422,-1.3899066582994053
0.147,-0.9510565162951513,-1.445052369422289
0.1475,-1.0,-1.6576096975577195
0.148,-0.9510565162951546,-1.0769896081291932
0.1485,-0.8090169943749485,-0.7131636232197895
0.149,-0.5877852522924732,0.0637798353957932
0.1495,-0.30901699437494584,0.24659668979714366
0.15,3.4314869601589423e-15,0.01838138045587228
0.1505,0.30901699437493885,-0.05853786515530167
0.151,0.5877852522924673,-0.15510301883347385
0.1515,0.8090169943749442,0.5405091289848101
0.152,0.9510565162951524,0.840912234785405
0.1525,1.0,1.5228009441585693
0.153,0.9510565162951536,1.5790364499409957
0.1535,0.8090169943749466,1.1175839955085587
0.154,0.5877852522924705,0.8274006134850594
0.1545,0.30901699437494257,-0.26440619905607843
0.155,-6.861735959044708e-15,-0.8739542868957707
0.1555,-0.3090169943749421,-0.7837841894858436
0.156,-0.58778525229247,-0.5823150343249106
0.1565,-0.8090169943749462,-0.3775477351911696
0.157,-0.9510565162951535,-0.5100491230897137
0.1575,-1.0,-0.7143626729827843
0.158,-0.9510565162951525,-0.9005233298660391
0.1585,-0.8090169943749445,-0.9860391678275895
0.159,-0.5877852522924677,-0.9957439099646144
0.1595,-0.3090169943749393,-0.7677435626546874
0.16,-3.91886975727153e-15,0.31856508256430816
0.1605,0.3090169943749454,0.6348701201339305
0.161,0.5877852522924728,1.0716106932099903
0.1615,0.8090169943749482,1.3771325029378214
0.162,0.9510565162951545,1.0247988637237362
0.1625,1.0,0.15157535760510116
0.163,0.9510565162951515,0.5286926350923614
0.1635,0.8090169943749425,0.466610158339579
0.164,0.5877852522924649,0.5837380979718081
0.1645,0.30901699437493607,0.7095745098151544
0.165,4.886207583857646e-16,0.7939607550090051
0.1655,-0.3090169943749486,0.3880298513817172
0.166,-0.5877852522924756,-0.47246830817678587
0.1665,-0.8090169943749502,-1.3901502109954618
0.167,-0.9510565162951556,-1.6292746735316872
0.1675,-1.0,-1.2324857526372213
0.168,-0.9510565162951504,-1.295128059693559
0.1685,-0.8090169943749405,-0.7861156545722867
0.169,-0.5877852522924621,0.3167852273522958
0.1695,-0.3090169943749463,0.443351333407096
0.17,2.941628240500001e-15,0.21609004509123256
0.1705,0.3090169943749519,-0.19848398433235293
0.171,0.5877852522924784,0.21263919181030766
0.1715,0.8090169943749522,0.18052887669400644
0.17200000000000001,0.9510565162951566,1.0492141470967038
0.17250000000000001,1.0,1.5725763654015978
0.17300000000000001,0.9510565162951494,1.4170977934414513
0.17350000000000002,0.8090169943749385,1.0085810527839343
0.17400000000000002,0.5877852522924594,0.6394186966428741
0.17450000000000002,0.30901699437494307,0.38760913008522946
0.17500000000000002,-6.371877239385766e-15,-0.636670397496145
0.17550000000000002,-0.30901699437495517,-0.639831050057959
0.176,-0.5877852522924696,-0.3237470531163696
0.1765,-0.8090169943749459,-0.15807817091201604
0.177,-0.9510565162951533,0.0069646227598814114
0.1775,-1.0,-0.7865198559763505
0.178,-0.9510565162951571,-0.5187440250899933
0.1785,-0.8090169943749531,-1.09721431685552
0.179,-0.5877852522924796,-1.3517550153563471
0.1795,-0.3090169943749533,-0.8338844542446909
0.18,-4.408728476930472e-15,-0.07189705591885687
0.1805,0.3090169943749449,0.7209866019025692
0.181,0.5877852522924725,1.2395935686811885
0.1815,0.8090169943749479,1.0908091790200678
0.182,0.9510565162951544,1.0452105453681415
0.1825,1.0,0.6160900580108407
0.183,0.9510565162951561,0.2800306854156945
0.1835,0.8090169943749511,0.7542881698846415
0.184,0.5877852522924768,0.46251533259884836
0.1845,0.30901699437495,0.625329494522274
0.185,9.784794780447059e-16,0.9588501521232338
0.1855,-0.3090169943749482,0.4025796871586631
0.186,-0.5877852522924751,-0.3625929498503787
0.1865,-0.80901699437495,-1.2597625864625583
0.187,-0.9510565162951554,-1.8520503431033726
0.1875,-1.0,-1.2585803426808726
0.188,-0.951056516295155,-0.9762594594048905
0.1885,-0.8090169943749491,-0.44179489943900946
0.189,-0.587785252292474,-0.09811413857985565
0.1895,-0.3090169943749468,0.007613101050260307
0.19,2.45176952084106e-15,-0.07209514851887514
0.1905,0.30901699437495145,-0.1944111430963811
0.191,0.587785252292478,-0.1794264167763524
0.1915,0.809016994374952,0.4511786201240291
0.192,0.9510565162951565,1.120232398819935
0.1925,1.0,1.5376223731420224
0.193,0.951056516295154,1.4467156500230054
0.1935,0.8090169943749471,1.1402858049559716
0.194,0.5877852522924712,1.0559068292697826
0.1945,0.3090169943749435,-0.19870756986303906
0.195,-5.882018519726826e-15,-0.28168742225226184
0.1955,-0.30901699437495467,-0.7080442083766517
0.196,-0.5877852522924807,-0.19187203307617362
0.1965,-0.809016994374954,-0.18662125188132378
0.197,-0.9510565162951575,-0.637034362914928
0.1975,-1.0,-0.8509764396569653
0.198,-0.9510565162951529,-1.4617759711642746
0.1985,-0.809016994374945,-1.2322201639158794
0.199,-0.5877852522924685,-1.1877304606865255
0.1995,-0.30901699437494023,-0.7311033012415726
0.2,9.312267518612591e-15,-0.012394496098498122
0.2005,0.30901699437495794,0.8891696316959571
0.201,0.5877852522924836,1.1672849957476321
0.2015,0.809016994374956,1.634366815559681
0.202,0.9510565162951542,1.4029528267064357
0.2025,1.0,0.6230330747006612
0.203,0.9510565162951519,0.2734617829601709
0.20350000000000001,0.809016994374943,0.6004318822071546
0.20400000000000001,0.5877852522924657,0.7092806339639306
0.20450000000000002,0.3090169943749505,0.7273825139103944
0.20500000000000002,-1.2742516517498357e-14,0.3543628175949327
0.20550000000000002,-0.30901699437494773,0.33676749302892306
0.20600000000000002,-0.5877852522924862,-0.6473779275420181
0.20650000000000002,-0.8090169943749497,-1.118216876065364
0.20700000000000002,-0.9510565162951596,-1.0488003742053857
0.20750000000000002,-1.0,-1.376089573139848
0.20800000000000002,-0.9510565162951463,-0.9637685400425637
0.2085,-0.8090169943749578,-0.46383590810807107
0.209,-0.5877852522924744,-0.03812346102337545
0.2095,-0.3090169943749608,-0.07683902523187719
0.21,1.9619108011821185e-15,-0.12686083490136005
0.2105,0.30901699437493746,-0.1959184299604141
0.211,0.5877852522924776,-0.21305492824352368
0.2115,0.8090169943749433,0.535844923741311
0.212,0.9510565162951563,1.0763229219556363
0.2125,1.0,1.1816870217249342
0.213,0.9510565162951585,1.3785436685603245
0.2135,0.8090169943749473,1.0199695034850937
0.214,0.5877852522924831,0.5474555688220677
0.2145,0.30901699437494395,-0.08903267392110292
0.215,8.81869491513412e-15,-0.7942623647184847
0.2155,-0.3090169943749542,-0.707750602420014
0.216,-0.5877852522924688,-0.1280331925253455
0.2165,-0.8090169943749537,-0.19691242919344273
0.217,-0.951056516295153,-0.49946391183546013
0.2175,-1.0,-0.7608645777584594
0.218,-0.951056516295153,-1.0827139572661073
0.2185,-0.8090169943749537,-1.4533758779843327
0.219,-0.5877852522924688,-1.8366616921610786
0.2195,-0.3090169943749542,-0.8505669650498728
0.22,8.82240879895365e-15,0.12214533316214476
0.2205,0.30901699437494395,0.6593377294468058
0.221,0.5877852522924831,1.2737350418471443
0.2215,0.8090169943749473,1.4830422174114366
0.222,0.9510565162951585,1.2260885098810221
0.2225,1.0,0.7669075823859612
0.223,0.9510565162951563,0.6252529426914089
0.2235,0.8090169943749433,0.35218590555808454
0.224,0.5877852522924776,0.7325565154857825
0.2245,0.30901699437493746,0.6221375986415167
0.225,1.9581969173625882e-15,0.7277206892660272
0.2255,-0.3090169943749608,0.26381552357069393
0.226,-0.5877852522924744,-0.2505446722225434
0.2265,-0.8090169943749578,-0.8635917509998993
0.227,-0.9510565162951552,-1.5954287565504786
0.2275,-1.0,-1.6778145549128007
0.228,-0.9510565162951509,-0.8779844022266748
0.2285,-0.8090169943749497,-0.5066580542158388
0.229,-0.5877852522924633,-0.1989487463177734
0.2295,-0.30901699437494773,-0.12555048071718003
0.23,1.5682906796725182e-14,0.3200991538024291
0.2305,0.3090169943749505,-0.2828527227353427
0.231,0.5877852522924887,-0.19353382438155187
0.2315,0.8090169943749514,0.35823025270090636
0.232,0.9510565162951519,0.7042681668571612
0.2325,1.0,1.746553588025164
0.233,0.9510565162951542,1.798267655879806
0.2335,0.8090169943749393,1.4954550387231675
0.234,0.587785252292472,0.597743360162244
0.23450000000000001,0.3090169943749309,-0.22080968272774767
0.23500000000000001,-4.902301080408943e-15,-0.3187513945320632
0.23550000000000001,-0.30901699437496727,-0.8412993058582989
0.23600000000000002,-0.5877852522924799,-1.1065725252767888
0.23650000000000002,-0.8090169943749618,0.1071178286451403
0.23700000000000002,-0.9510565162951573,-0.38738803511481773
0.23750000000000002,-1.0,-0.6665664864116844
0.23800000000000002,-0.9510565162951488,-1.2105859549346099
0.23850000000000002,-0.8090169943749457,-1.3783708940387625
0.23900000000000002,-0.5877852522924577,-1.0009205348117503
0.23950000000000002,-0.3090169943749412,-1.0173038397310998
0.24,-5.878304635907295e-15,-0.21236664551588738
0.2405,0.30901699437493,0.6770372128932222
0.241,0.5877852522924712,0.6930013227319967
0.2415,0.8090169943749387,0.971195800437626
0.242,0.951056516295154,0.8365729059789742
0.2425,1.0,0.4905668669142857
0.243,0.9510565162951521,0.2066360385865712
0.2435,0.809016994374952,0.2802172684924763
0.244,0.5877852522924665,0.7434790732669688
0.2445,0.30901699437495145,0.9677751790866865
0.245,-1.1762799078180474e-14,0.5925666798513947
0.2455,-0.3090169943749468,0.3538040299929323
0.246,-0.5877852522924625,-0.5966735410812632
0.2465,-0.8090169943749491,-1.259084469189369
0.247,-0.9510565162951506,-1.3886821679521433
0.2475,-1.0,-1.7598477843010665
0.248,-0.9510565162951554,-0.8835046541106464
0.2485,-0.8090169943749416,-0.6335300389678398
0.249,-0.5877852522924751,0.14372441134609004
0.2495,-0.30901699437493463,-0.00723815366130752
0.25,9.82193361864236e-16,-0.06523741515279985
0.2505,0.3090169943749365,-0.26151421878456993
0.251,0.5877852522924768,0.058072123079336124
0.2515,0.8090169943749428,0.41950551169684547
0.252,0.9510565162951561,0.9842717895813233
0.2525,1.0,1.367579345391822
0.253,0.95105651629515,1.597375368985294
0.2535,0.8090169943749479,1.2580471966895623
0.254,0.5877852522924609,0.7425392394538974
0.2545,0.3090169943749449,-0.20625612321641232
0.255,9.798412354452001e-15,-0.6325551296596835
0.2555,-0.3090169943749533,-0.7928054675071375
0.256,-0.587785252292468,-0.44880724649798975
0.2565,-0.8090169943749531,-0.2709242221347024
0.257,-0.9510565162951528,-0.18943713521811034
0.2575,-1.0,-0.2976751612684253
0.258,-0.9510565162951533,-0.991727625281726
0.2585,-0.8090169943749376,-1.3415525746782813
0.259,-0.5877852522924696,-1.125513353188546
0.2595,-0.30901699437492813,-0.9082540516670513
0.26,7.842691359635767e-15,0.273965589285246
0.2605,0.30901699437494307,0.7244046146861656
0.261,0.5877852522924824,1.263346328046274
0.2615,0.8090169943749468,1.2422760123973493
0.262,0.9510565162951582,0.9299349471188085
0.2625,1.0,0.39503684707481823
0.263,0.9510565162951479,0.40210246937190447
0.2635,0.8090169943749439,0.5872571357486966
0.264,0.5877852522924554,0.46498209537352875
0.2645,0.3090169943749384,0.47754626890328483
0.265,2.937914356680471e-15,0.5601394137199509
0.2655,-0.30901699437495983,0.014000960170536245
0.266,-0.5877852522924736,-0.7137874491056218
0.2665,-0.8090169943749571,-1.2616052890359968
0.267,-0.9510565162951549,-1.3519994784494214
0.2675,-1.0,-1.5103891873102802
0.268,-0.9510565162951512,-0.8968434157037882
0.2685,-0.8090169943749336,-0.27655350029275044
0.269,-0.587785252292464,-0.1864462705648875
0.2695,-0.3090169943749486,0.04634835735500033
0.27,1.4703189357407298e-14,0.29372129101103756
0.2705,0.30901699437494956,-0.04712522697301688
0.271,0.5877852522924879,-0.014149779023176049
0.2715,0.8090169943749508,0.5940148543451353
0.272,0.9510565162951603,0.9336851727435002
0.2725,1.0,1.621390031660256
0.273,0.9510565162951458,1.4673721187584496
0.2735,0.8090169943749399,1.1393471255014864
0.274,0.5877852522924728,0.6683321954106335
0.2745,0.30901699437493185,-0.08630247525651157
0.275,-3.92258364109106e-15,-0.5229988626633397
0.2755,-0.3090169943749663,-0.6231782281133706
0.276,-0.5877852522924791,-0.32764153378698807
0.2765,-0.8090169943749612,-0.6110231777442932
0.277,-0.951056516295157,-0.46060674343026686
0.2775,-1.0,-0.9996732259141328
0.278,-0.9510565162951491,-1.113787832005142
0.2785,-0.8090169943749295,-0.8229567235593824
0.279,-0.5877852522924585,-1.2837613397897958
0.2795,-0.3090169943749421,-0.671890185410011
0.28,2.156368735517883e-14,0.23600939868866383
0.2805,0.3090169943749561,0.745756816478198
0.281,0.5877852522924935,1.0846671844023748
0.28150000000000003,0.8090169943749549,1.1041686195317701
0.28200000000000003,0.9510565162951624,0.9399907359903397
0.28250000000000003,1.0,0.6800875150601049
0.28300000000000003,0.9510565162951437,0.5319150504844898
0.28350000000000003,0.8090169943749358,0.4166272021961427
0.28400000000000003,0.5877852522924673,0.7677202233070258
0.28450000000000003,0.30901699437492536,0.9584490885019685
0.28500000000000003,-1.0783081638862592e-14,0.7396147566809581
0.28550000000000003,-0.3090169943749729,0.2079635765793064
0.28600000000000003,-0.5877852522924847,-0.6666376921935747
0.28650000000000003,-0.8090169943749652,-1.4390658218778807
0.28700000000000003,-0.9510565162951591,-1.7371804843564547
0.28750000000000003,-1.0,-1.5016180176788374
0.28800000000000003,-0.951056516295147,-0.796556073644292
0.2885,-0.8090169943749589,-0.133747117763314
0.289,-0.587785252292476,0.21625770655477722
0.2895,-0.3090169943749626,0.24665724766833597
0.29,2.475922546353431e-18,-0.060222239650956744
0.2905,0.30901699437493557,-0.2827242062938279
0.291,0.5877852522924529,-0.048585593423499114
0.2915,0.8090169943749422,0.4130527647851794
0.292,0.951056516295147,0.8783893746704734
0.2925,1.0,1.396057837052319
0.293,0.9510565162951591,1.7794915796922355
0.2935,0.8090169943749485,1.3377762534538613
0.294,0.5877852522924847,0.5728269149501863
